"site","x","y","date","doy","t","snow","camera","start_date","ndvi","irg","grass_forb","tree","shrub_tree","elev","livestock","live_date","live_cov","live_pres","end_date","photos","ok","peak_irg","days_to_peak","elev_doy","elev_doy2","ndvi_grass_forb","irg_grass_forb"
12,472438.945013843,4427216.77048094,"2019-05-22",142,69,FALSE,"cuddeback","2019-03-23",0.363839775323868,0.151019781827927,0.2,0,0.32,6260,0,NA,0,0,NA,8,1,"2019-04-10",42,888920,126226640,0.0727679550647736,0.0302039563655853
13,472196.547993965,4426855.81868924,"2019-05-22",142,69,FALSE,"cuddeback","2019-03-23",0.383314669132233,0.0061252461746335,0.31,0.01,0.38,6155,0,NA,0,0,NA,0,1,"2019-04-18",34,874010,124109420,0.118827547430992,0.00189882631413639
14,471763.802712756,4426258.61079887,"2019-05-22",142,69,FALSE,"cuddeback","2019-03-23",0.33020868897438,0.328877419233322,0.24,0.01,0.28,5984,0,NA,0,0,NA,0,1,"2019-04-29",23,849728,120661376,0.0792500853538513,0.0789305806159973
15,464556.872008565,4428568.55248679,"2019-05-22",142,69,FALSE,"cuddeback","2019-03-23",0.476793199777603,0.00720749469473958,0.57,0.03,0.15,5906,0,NA,0,0,NA,0,1,"2019-03-30",53,838652,119088584,0.271772123873234,0.00410827197600156
17,463834.779199141,4428317.33251635,"2019-05-22",142,69,FALSE,"reconyx","2019-03-23",0.536467254161835,0.26288765668869,0.37,0.04,0.18,5715,0,NA,0,0,NA,0,1,"2019-04-19",33,811530,115237260,0.198492884039879,0.0972684329748154
18,463293.618828761,4428246.89074715,"2019-05-22",142,69,FALSE,"cuddeback","2019-03-23",0.451073259115219,0.366752475500107,0.42,0.02,0.11,5620,0,NA,0,0,NA,0,1,"2019-04-20",32,798040,113321680,0.189450768828392,0.154036039710045
19,463075.959070344,4427842.8180706,"2019-05-22",142,69,FALSE,"cuddeback","2019-03-23",0.423065215349197,0.256023079156876,0.5,0.05,0.33,5433,0,NA,0,0,"2019-04-10",NA,0,"2019-04-06",46,771486,109551012,0.211532607674599,0.128011539578438
20,463136.599968315,4427603.11135151,"2019-05-22",142,69,FALSE,"cuddeback","2019-03-23",0.404243499040604,0.0568599812686443,0.25,0.12,0.24,5390,0,NA,0,0,NA,0,1,"2019-04-07",45,765380,108683960,0.101060874760151,0.0142149953171611
21,461482.143922177,4437715.80228377,"2019-05-22",142,69,FALSE,"cuddeback","2019-03-24",0.609090387821198,1.48639911490278e-09,0.59,0.05,0.21,5866,0,NA,0,0,"2019-06-06",0,1,"2019-04-04",48,832972,118282024,0.359363328814507,8.76975477792641e-10
22,470924.457736472,4439677.72600029,"2019-05-22",142,69,FALSE,"cuddeback","2019-03-24",0.502775490283966,0.499865889549255,0.19,0.14,0.61,5853,0,NA,0,0,"2019-05-04",NA,0,"2019-05-05",17,831126,118019892,0.0955273431539536,0.0949745190143585
23,470789.541103223,4439080.31891039,"2019-05-22",142,69,FALSE,"cuddeback","2019-03-24",0.57063627243042,0.177214458584785,0.23,0.12,0.47,5804,0,NA,0,0,NA,0,1,"2019-04-20",32,824168,117031856,0.131246342658997,0.0407593254745007
24,470650.158681729,4438501.68986585,"2019-05-22",142,69,FALSE,"cuddeback","2019-03-24",0.541202306747437,0.408515989780426,0.09,0.15,0.83,5732,0,NA,0,0,NA,0,1,"2019-04-24",28,813944,115580048,0.0487082076072693,0.0367664390802383
25,473892.440321042,4428990.62265592,"2019-05-22",142,69,FALSE,"cuddeback","2019-04-05",0.506405532360077,0.439218968153,0.38,0.02,0.28,7172,0,NA,0,0,"2019-04-19",NA,0,"2019-04-26",26,1018424,144616208,0.192434102296829,0.16690320789814
26,474250.414242703,4429023.58781604,"2019-05-22",142,69,FALSE,"cuddeback","2019-04-05",0.48853600025177,0.640673696994781,0.39,0,0.27,7103,0,NA,0,0,NA,0,1,"2019-04-16",36,1008626,143224892,0.19052904009819,0.249862741827965
27,474053.26162411,4428422.90349642,"2019-05-22",142,69,FALSE,"cuddeback","2019-04-05",0.459514588117599,0.616673350334167,0.39,0,0.26,6827,0,"2019-06-08",0,0,NA,0,1,"2019-04-12",40,969434,137659628,0.179210689365864,0.240502606630325
28,474014.762903606,4427921.90669008,"2019-05-22",142,69,FALSE,"cuddeback","2019-04-05",0.371535748243332,0.79986584186554,0.31,0.02,0.16,6713,0,NA,0,0,NA,0,1,"2019-04-23",29,953246,135360932,0.115176081955433,0.247958410978317
29,473606.804322914,4427668.58469451,"2019-05-22",142,69,FALSE,"cuddeback","2019-04-05",0.372140467166901,0.609075486660004,0.35,0,0.24,6631,0,"2019-06-07",0,0,"2019-05-16",NA,0,"2019-04-24",28,941602,133707484,0.130249163508415,0.213176420331001
31,471240.724110467,4441784.41380664,"2019-05-22",142,69,FALSE,"cuddeback","2019-04-05",0.574066460132599,0.648623287677765,0.2,0.19,0.59,6066,0,NA,0,0,"2019-04-24",NA,0,"2019-04-27",25,861372,122314824,0.11481329202652,0.129724657535553
33,471125.168290569,4440661.58921813,"2019-05-22",142,69,FALSE,"cuddeback","2019-04-05",0.565363109111786,0.460776507854462,0.18,0.16,0.62,5935,0,NA,0,0,NA,0,1,"2019-04-10",42,842770,119673340,0.101765359640121,0.0829397714138031
34,471129.354014084,4440239.23976107,"2019-05-22",142,69,FALSE,"cuddeback","2019-04-05",0.539017856121063,0.491576313972473,0.24,0.26,0.35,5932,0,NA,0,0,"2019-04-24",NA,0,"2019-04-22",30,842344,119612848,0.129364285469055,0.117978315353394
35,465174.398912665,4428790.6834225,"2019-05-22",142,69,FALSE,"cuddeback","2019-04-06",0.444220304489136,0.000706584076397121,0.14,0.24,0.59,5997,0,NA,0,0,NA,0,1,"2019-03-27",56,851574,120923508,0.062190842628479,9.89217706955969e-05
36,471164.723535712,4443015.52280956,"2019-05-22",142,69,FALSE,"cuddeback","2019-05-04",0.523723185062408,0.882513165473938,0.14,0.25,0.58,6178,0,NA,0,0,"2019-05-20",NA,0,"2019-05-01",21,877276,124573192,0.0733212459087372,0.123551843166351
38,471304.331400933,4444201.52766893,"2019-05-22",142,69,FALSE,"cuddeback","2019-05-04",0.543996691703796,0.751259207725525,0.05,0.25,0.72,6240,0,NA,0,0,"2019-06-14",0,1,"2019-04-19",33,886080,125823360,0.0271998345851898,0.0375629603862762
39,471664.394161748,4444889.22805791,"2019-05-22",142,69,FALSE,"cuddeback","2019-05-04",0.634268879890442,0.414194285869598,0.29,0.14,0.42,6325,0,NA,0,0,NA,0,1,"2019-03-22",61,898150,127537300,0.183937975168228,0.120116342902184
40,472288.413679698,4444768.8185154,"2019-05-22",142,69,FALSE,"cuddeback","2019-05-04",0.563683748245239,0.484881579875946,0.33,0.01,0.42,6470,0,NA,0,0,"2019-06-16",0,1,"2019-03-29",54,918740,130461080,0.186015636920929,0.160010921359062
41,472391.677972134,4444288.83213878,"2019-05-22",142,69,FALSE,"cuddeback","2019-05-04",0.65067857503891,0.519348561763763,0.4,0.01,0.4,6713,0,NA,0,0,"2019-05-04",NA,0,"2019-04-01",51,953246,135360932,0.260271430015564,0.207739424705505
42,474061.732307326,4429605.16132538,"2019-05-22",142,69,FALSE,"cuddeback","2019-05-05",0.52051705121994,0.68291187286377,0.51,0.01,0.28,7454,0,"2019-06-16",0,0,NA,0,1,"2019-04-14",38,1058468,150302456,0.26546369612217,0.348285055160522
43,474217.716557536,4430077.90125056,"2019-05-22",142,69,FALSE,"cuddeback","2019-05-05",0.567261576652527,0.625214457511902,0.29,0.04,0.47,7559,0,"2019-06-15",0,0,NA,6,1,"2019-05-05",17,1073378,152419676,0.164505857229233,0.181312192678452
44,474507.651691554,4430449.4132784,"2019-05-22",142,69,FALSE,"cuddeback","2019-05-05",0.578138053417206,0.663337230682373,0.41,0.07,0.38,7579,0,NA,0,0,NA,1,1,"2019-05-12",10,1076218,152822956,0.237036601901054,0.271968264579773
45,475193.814333798,4431395.34962879,"2019-05-22",142,69,FALSE,"cuddeback","2019-05-05",0.552008867263794,0.854806244373322,0.43,0,0.37,7736,0,"2019-06-26",0,0,NA,0,1,"2019-05-16",6,1098512,155988704,0.237363812923431,0.367566685080528
46,474943.451099295,4430919.45918153,"2019-05-22",142,69,FALSE,"reconyx","2019-05-05",0.569285690784454,0.881554424762726,0.11,0.15,0.71,7595,0,"2019-06-28",0,0,NA,0,1,"2019-05-12",10,1078490,153145580,0.06262142598629,0.0969709867238998
47,473944.869751219,4430392.93936144,"2019-05-22",142,69,FALSE,"cuddeback","2019-05-05",0.531498491764069,0.61738920211792,0.27,0.12,0.53,7756,0,"2019-06-08",0,0,NA,0,1,"2019-04-18",34,1101352,156391984,0.143504592776299,0.166695084571838
49,473060.278051153,4430862.85657797,"2019-05-22",142,69,FALSE,"cuddeback","2019-05-05",0.562999546527863,0.665654301643372,0.15,0.32,0.69,8048,0,"2019-06-09",0,0,NA,0,1,"2019-05-11",11,1142816,162279872,0.0844499319791794,0.0998481452465057
51,473011.589760438,4429862.65518442,"2019-05-22",142,69,FALSE,"cuddeback","2019-05-05",0.553701758384705,0.675070941448212,0.19,0.15,0.57,7497,0,"2019-06-10",0,0,NA,0,1,"2019-04-22",30,1064574,151169508,0.105203334093094,0.12826347887516
52,472156.563651556,4430228.68329321,"2019-05-22",142,69,FALSE,"cuddeback","2019-05-05",0.517016232013702,0.626222431659698,0.27,0.07,0.42,7530,0,"2019-06-12",0,0,NA,0,1,"2019-05-02",20,1069260,151834920,0.1395943826437,0.169080056548119
53,469943.268518131,4431893.90199945,"2019-05-22",142,69,FALSE,"cuddeback","2019-05-05",0.662776112556458,0.879815220832825,0.19,0.58,0.68,7953,0,NA,0,0,NA,0,1,"2019-05-02",20,1129326,160364292,0.125927461385727,0.167164891958237
54,470175.678318467,4432005.20018076,"2019-05-22",142,69,FALSE,"cuddeback","2019-05-05",0.577127158641815,0.952234625816345,0.22,0.03,0.66,7874,0,NA,0,0,NA,0,1,"2019-05-18",4,1118108,158771336,0.126967974901199,0.209491617679596
56,471405.207551758,4431229.2958314,"2019-05-22",142,69,FALSE,"cuddeback","2019-05-05",0.620091140270233,0.541760385036469,0.12,0.51,0.79,7415,0,NA,0,0,NA,0,1,"2019-05-09",13,1052930,149516060,0.074410936832428,0.0650112462043762
57,476418.334196416,4434089.12096484,"2019-05-22",142,69,FALSE,"reconyx","2019-05-13",0.481511056423187,0.621730625629425,0.12,0.2,0.68,7349,0,"2019-06-18",0,0,NA,0,1,"2019-05-05",17,1043558,148185236,0.0577813267707825,0.074607675075531
58,476039.862969375,4437614.7759461,"2019-05-22",142,69,FALSE,"reconyx","2019-05-13",0.531800866127014,0.639634490013123,0.08,0.15,0.74,7119,0,"2019-06-19",0,0,NA,0,1,"2019-04-13",39,1010898,143547516,0.0425440692901611,0.0511707592010498
60,474910.929889099,4437472.13694869,"2019-05-22",142,69,FALSE,"reconyx","2019-05-13",0.641961455345154,0.472134649753571,0.19,0.08,0.57,7175,0,NA,0,0,NA,0,1,"2019-05-03",19,1018850,144676700,0.121972676515579,0.0897055834531784
61,474448.244712273,4437313.96195468,"2019-05-22",142,69,FALSE,"cuddeback","2019-05-13",0.548267245292664,0.666584730148315,0.03,0.19,0.81,7418,0,NA,0,0,"2019-05-13",NA,0,"2019-05-01",21,1053356,149576552,0.0164480173587799,0.0199975419044495
64,476439.416660023,4436017.55487851,"2019-05-22",142,69,FALSE,"reconyx","2019-05-13",0.62911468744278,0.720842659473419,0.05,0.38,0.78,7421,0,"2019-06-15",0,0,NA,0,1,"2019-04-26",26,1053782,149637044,0.031455734372139,0.036042132973671
68,475212.856307668,4440068.17140277,"2019-05-22",142,69,FALSE,"reconyx","2019-05-14",0.457252889871597,0.661584317684174,0.27,0,0.44,6988,0,NA,0,0,NA,0,1,"2019-04-14",38,992296,140906032,0.123458280265331,0.178627765774727
70,475099.516850295,4441522.45223653,"2019-05-22",142,69,FALSE,"reconyx","2019-05-14",0.546684801578522,0.748311638832092,0.25,0.09,0.52,7139,0,NA,0,0,NA,0,1,"2019-04-19",33,1013738,143950796,0.13667120039463,0.187077909708023
75,474303.977306359,4444344.47723311,"2019-05-22",142,69,FALSE,"reconyx","2019-05-14",0.489660233259201,0.720113694667816,0.3,0.03,0.33,6765,0,NA,0,0,NA,0,1,"2019-05-01",21,960630,136409460,0.14689806997776,0.216034108400345
77,473060.592436908,4444249.01647345,"2019-05-22",142,69,FALSE,"cuddeback","2019-05-14",0.535886824131012,0.632594525814056,0.24,0.07,0.51,6886,0,NA,0,0,NA,0,1,"2019-04-10",42,977812,138849304,0.128612837791443,0.151822686195374
81,478196.133642699,4431003.55389124,"2019-05-22",142,69,FALSE,"cuddeback","2019-05-14",0.536718726158142,0.914894819259644,0.28,0.17,0.31,7956,0,NA,0,0,NA,0,1,"2019-05-19",3,1129752,160424784,0.15028124332428,0.2561705493927
83,479005.044090071,4430367.40261498,"2019-05-22",142,69,FALSE,"cuddeback","2019-05-14",0.625876367092133,0.919696033000946,0.33,0.08,0.4,8146,0,NA,0,0,NA,0,1,"2019-05-09",13,1156732,164255944,0.206539201140404,0.303499690890312
85,479497.52637498,4431170.97041472,"2019-05-22",142,69,FALSE,"cuddeback","2019-05-14",0.462489038705826,0.998379766941071,0.25,0.45,0.55,8396,0,NA,0,0,NA,0,1,"2019-05-23",1,1192232,169296944,0.115622259676456,0.249594941735268
86,475967.395241418,4431281.42786776,"2019-05-22",142,69,FALSE,"cuddeback","2019-05-14",0.484304696321487,0.830225348472595,0.22,0.04,0.5,7592,0,"2019-06-21",0,0,"2019-07-17",0,1,"2019-04-26",26,1078064,153085088,0.106547033190727,0.182649576663971
87,473601.059366655,4444597.7444406,"2019-05-22",142,69,FALSE,"cuddeback","2019-05-15",0.623982548713684,0.711449682712555,0.18,0.16,0.64,6985,0,NA,0,0,NA,0,1,"2019-04-18",34,991870,140845540,0.112316858768463,0.12806094288826
90,475607.263896357,4445646.90393752,"2019-05-22",142,69,FALSE,"cuddeback","2019-05-15",0.626242697238922,0.79487806558609,0.28,0.26,0.51,6972,0,NA,0,0,NA,2,1,"2019-04-23",29,990024,140583408,0.175347955226898,0.222565858364105
91,476009.044849871,4445833.42215444,"2019-05-22",142,69,FALSE,"cuddeback","2019-05-15",0.69278359413147,0.811355173587799,0.25,0.07,0.54,7008,0,NA,0,0,"2019-07-10",0,1,"2019-04-24",28,995136,141309312,0.173195898532867,0.20283879339695
98,471987.899422272,4447565.33983438,"2019-05-22",142,69,FALSE,"cuddeback","2019-05-15",0.595953524112701,0.407135128974915,0.23,0.22,0.56,6486,0,NA,0,0,NA,0,1,"2019-03-22",61,921012,130783704,0.137069310545921,0.0936410796642304
99,472028.592139171,4448139.59099133,"2019-05-22",142,69,FALSE,"cuddeback","2019-05-15",0.569559991359711,0.811364471912384,0.27,0.14,0.53,6539,0,NA,0,0,NA,0,1,"2019-05-02",20,928538,131852396,0.153781197667122,0.219068407416344
100,472357.440490119,4449065.52764319,"2019-05-22",142,69,FALSE,"cuddeback","2019-05-15",0.542440354824066,0.967443466186523,0.21,0.23,0.6,6713,0,NA,0,0,NA,0,1,"2019-05-18",4,953246,135360932,0.113912474513054,0.20316312789917
2,469395.997849251,4437169.39061862,"2019-05-23",143,70,FALSE,"cuddeback","2019-03-15",0.502275168895721,0.749527394771576,0.07,0.17,0.61,5594,0,NA,0,0,NA,0,1,"2019-04-24",29,799942,114391706,0.0351592618227005,0.0524669176340103
3,469911.267525789,4437400.86066775,"2019-05-23",143,70,FALSE,"reconyx","2019-03-15",0.495263665914536,0.427254945039749,0.22,0.1,0.42,5673,0,NA,0,0,NA,0,1,"2019-03-25",59,811239,116007177,0.108958006501198,0.0939960879087448
4,470374.753847107,4437827.69500278,"2019-05-23",143,70,FALSE,"cuddeback","2019-03-15",0.534572899341583,0.403903812170029,0.09,0.27,0.49,5712,0,NA,0,0,NA,0,1,"2019-04-20",33,816816,116804688,0.0481115609407425,0.0363513430953026
5,465246.477614218,4436631.73802455,"2019-05-23",143,70,FALSE,"cuddeback","2019-03-15",0.528618037700653,0.523399114608765,0.32,0.05,0.37,5295,0,NA,0,0,"2019-03-25",NA,0,"2019-04-02",51,757185,108277455,0.169157772064209,0.167487716674805
6,465010.116263073,4436536.70305286,"2019-05-23",143,70,FALSE,"cuddeback","2019-03-15",0.47863295674324,0.106681309640408,0.19,0.27,0.38,5335,0,NA,0,0,NA,0,1,"2019-04-15",38,762905,109095415,0.0909402617812157,0.0202694488316774
7,464676.364582064,4436439.24229618,"2019-05-23",143,70,FALSE,"cuddeback","2019-03-15",0.425565809011459,0.306345671415329,0.12,0.33,0.56,5292,0,NA,0,0,NA,0,1,"2019-03-15",69,756756,108216108,0.0510678970813751,0.0367614805698395
8,464374.182084552,4436420.67604753,"2019-05-23",143,70,FALSE,"cuddeback","2019-03-15",0.476685076951981,0.382736057043076,0.06,0.41,0.44,5315,0,NA,0,0,"2019-04-07",NA,0,"2019-03-30",54,760045,108686435,0.0286011046171188,0.0229641634225845
9,463894.214797886,4436347.57933235,"2019-05-23",143,70,FALSE,"reconyx","2019-03-15",0.42517152428627,0.0855104327201843,0.46,0.05,0.21,5358,0,NA,0,0,NA,0,1,"2019-04-03",50,766194,109565742,0.195578901171684,0.0393347990512848
10,473087.375184713,4427741.43898561,"2019-05-23",143,70,FALSE,"cuddeback","2019-03-23",0.433742851018906,0.0514656044542789,0.34,0.02,0.39,6545,0,NA,0,0,NA,0,1,"2019-04-21",32,935935,133838705,0.147472569346428,0.0174983055144548
11,472622.977052633,4427661.84966271,"2019-05-23",143,70,FALSE,"cuddeback","2019-03-23",0.342520773410797,0.0913753807544708,0.23,0,0.39,6453,0,NA,0,0,NA,0,1,"2019-04-21",32,922779,131957397,0.0787797778844833,0.0210163375735283
12,472438.945013843,4427216.77048094,"2019-05-23",143,70,FALSE,"cuddeback","2019-03-23",0.364207893610001,0.140667498111725,0.2,0,0.32,6260,0,NA,0,0,NA,0,1,"2019-04-10",43,895180,128010740,0.0728415787220001,0.028133499622345
13,472196.547993965,4426855.81868924,"2019-05-23",143,70,FALSE,"cuddeback","2019-03-23",0.383223474025726,0.0050627370364964,0.31,0.01,0.38,6155,0,NA,0,0,NA,0,1,"2019-04-18",35,880165,125863595,0.118799276947975,0.00156944848131388
14,471763.802712756,4426258.61079887,"2019-05-23",143,70,FALSE,"cuddeback","2019-03-23",0.33123254776001,0.302828401327133,0.24,0.01,0.28,5984,0,NA,0,0,NA,0,1,"2019-04-29",24,855712,122366816,0.0794958114624023,0.072678816318512
15,464556.872008565,4428568.55248679,"2019-05-23",143,70,FALSE,"cuddeback","2019-03-23",0.476321488618851,0.00639567850157619,0.57,0.03,0.15,5906,0,NA,0,0,NA,0,1,"2019-03-30",54,844558,120771794,0.271503248512745,0.00364553674589843
17,463834.779199141,4428317.33251635,"2019-05-23",143,70,FALSE,"reconyx","2019-03-23",0.537655293941498,0.24573703110218,0.37,0.04,0.18,5715,0,NA,0,0,NA,0,1,"2019-04-19",34,817245,116866035,0.198932458758354,0.0909227015078068
18,463293.618828761,4428246.89074715,"2019-05-23",143,70,FALSE,"cuddeback","2019-03-23",0.452348709106445,0.347575545310974,0.42,0.02,0.11,5620,0,NA,0,0,NA,0,1,"2019-04-20",33,803660,114923380,0.189986457824707,0.145981729030609
19,463075.959070344,4427842.8180706,"2019-05-23",143,70,FALSE,"cuddeback","2019-03-23",0.423555105924606,0.243720486760139,0.5,0.05,0.33,5433,0,NA,0,0,"2019-04-10",NA,0,"2019-04-06",47,776919,111099417,0.211777552962303,0.12186024338007
20,463136.599968315,4427603.11135151,"2019-05-23",143,70,FALSE,"cuddeback","2019-03-23",0.404301881790161,0.0518924444913864,0.25,0.12,0.24,5390,0,NA,0,0,NA,0,1,"2019-04-07",46,770770,110220110,0.10107547044754,0.0129731111228466
21,461482.143922177,4437715.80228377,"2019-05-23",143,70,FALSE,"cuddeback","2019-03-24",0.608390331268311,9.43261357910785e-10,0.59,0.05,0.21,5866,0,NA,0,0,"2019-06-06",0,1,"2019-04-04",49,838838,119953834,0.358950295448303,5.56524201167363e-10
22,470924.457736472,4439677.72600029,"2019-05-23",143,70,FALSE,"cuddeback","2019-03-24",0.506112277507782,0.4629245698452,0.19,0.14,0.61,5853,0,NA,0,0,"2019-05-04",NA,0,"2019-05-05",18,836979,119687997,0.0961613327264786,0.0879556682705879
23,470789.541103223,4439080.31891039,"2019-05-23",143,70,FALSE,"cuddeback","2019-03-24",0.571935653686523,0.162504464387894,0.23,0.12,0.47,5804,0,NA,0,0,NA,0,1,"2019-04-20",33,829972,118685996,0.1315452003479,0.0373760268092155
24,470650.158681729,4438501.68986585,"2019-05-23",143,70,FALSE,"cuddeback","2019-03-24",0.543358743190765,0.385981440544128,0.09,0.15,0.83,5732,0,NA,0,0,NA,0,1,"2019-04-24",29,819676,117213668,0.0489022868871689,0.0347383296489716
25,473892.440321042,4428990.62265592,"2019-05-23",143,70,FALSE,"cuddeback","2019-04-05",0.508455455303192,0.415041893720627,0.38,0.02,0.28,7172,0,NA,0,0,"2019-04-19",NA,0,"2019-04-26",27,1025596,146660228,0.193213073015213,0.157715919613838
26,474250.414242703,4429023.58781604,"2019-05-23",143,70,FALSE,"cuddeback","2019-04-05",0.490205317735672,0.626086056232452,0.39,0,0.27,7103,0,NA,0,0,NA,0,1,"2019-04-16",37,1015729,145249247,0.191180073916912,0.244173561930656
27,474053.26162411,4428422.90349642,"2019-05-23",143,70,FALSE,"cuddeback","2019-04-05",0.460920333862305,0.603018820285797,0.39,0,0.26,6827,0,"2019-06-08",0,0,NA,0,1,"2019-04-12",41,976261,139605323,0.179758930206299,0.235177339911461
28,474014.762903606,4427921.90669008,"2019-05-23",143,70,FALSE,"cuddeback","2019-04-05",0.372927039861679,0.787844121456146,0.31,0.02,0.16,6713,0,NA,0,0,NA,0,1,"2019-04-23",30,959959,137274137,0.115607382357121,0.244231677651405
29,473606.804322914,4427668.58469451,"2019-05-23",143,70,FALSE,"cuddeback","2019-04-05",0.373563587665558,0.589100539684296,0.35,0,0.24,6631,0,"2019-06-07",0,0,"2019-05-16",NA,0,"2019-04-24",29,948233,135597319,0.130747255682945,0.206185188889503
31,471240.724110467,4441784.41380664,"2019-05-23",143,70,FALSE,"cuddeback","2019-04-05",0.577183902263641,0.628035962581635,0.2,0.19,0.59,6066,0,NA,0,0,"2019-04-24",NA,0,"2019-04-27",26,867438,124043634,0.115436780452728,0.125607192516327
33,471125.168290569,4440661.58921813,"2019-05-23",143,70,FALSE,"cuddeback","2019-04-05",0.566854476928711,0.445849299430847,0.18,0.16,0.62,5935,0,NA,0,0,NA,0,1,"2019-04-10",43,848705,121364815,0.102033805847168,0.0802528738975525
34,471129.354014084,4440239.23976107,"2019-05-23",143,70,FALSE,"cuddeback","2019-04-05",0.541152834892273,0.470794230699539,0.24,0.26,0.35,5932,0,NA,0,0,"2019-04-24",NA,0,"2019-04-22",31,848276,121303468,0.129876680374146,0.112990615367889
35,465174.398912665,4428790.6834225,"2019-05-23",143,70,FALSE,"cuddeback","2019-04-06",0.443927347660065,0.000605384295340627,0.14,0.24,0.59,5997,0,NA,0,0,NA,0,1,"2019-03-27",57,857571,122632653,0.0621498286724091,8.47538013476879e-05
